exp_time,reactor,measurement,sensor
381.54266944444447,M4,0.2653408654182098,od_measured
381.709475,M4,0.26591922297533366,od_measured
381.87632222222226,M4,0.2700316190343093,od_measured
382.0431805555556,M4,0.2735059132834882,od_measured
382.21002777777784,M4,0.27782409510167,od_measured
382.37687222222223,M4,0.2803150985256097,od_measured
382.54370833333337,M4,0.28237212633638453,od_measured
382.7105277777777,M4,0.28491374641883865,od_measured
382.87733611111105,M4,0.28763625882188526,od_measured
383.0441666666667,M4,0.2880644259660401,od_measured
383.210975,M4,0.28899544057019066,od_measured
383.377825,M4,0.2919287174201663,od_measured
383.54466666666667,M4,0.2971046734296537,od_measured
383.7114861111111,M4,0.2984552919135416,od_measured
383.8782916666667,M4,0.30014357091207033,od_measured
384.0451361111111,M4,0.30312429000994084,od_measured
384.21196388888893,M4,0.3016871173152355,od_measured
384.37879444444445,M4,0.3048991294019471,od_measured
384.5456472222222,M4,0.3085946064582392,od_measured
384.7124944444444,M4,0.30647479655440385,od_measured
384.8793111111111,M4,0.3076083075499477,od_measured
385.0461416666667,M4,0.3109797945222178,od_measured
385.2129444444445,M4,0.3135696508952764,od_measured
385.3797916666666,M4,0.3150166797309367,od_measured
385.54662222222225,M4,0.3181396175510873,od_measured
385.71341666666666,M4,0.3174431704249229,od_measured
385.88026666666667,M4,0.3160667359812333,od_measured
386.04710833333337,M4,0.32022403704176305,od_measured
386.21394166666664,M4,0.32248564449386574,od_measured
386.3807777777778,M4,0.3211542738392547,od_measured
386.5476194444445,M4,0.32541416774522847,od_measured
386.7144583333333,M4,0.3256135042018338,od_measured
386.88128333333333,M4,0.3267996791658311,od_measured
387.0481138888889,M4,0.3217916583116101,od_measured
387.21495,M4,0.3214461259833879,od_measured
387.38176944444444,M4,0.3211124377928067,od_measured
387.5486,M4,0.3256233479774686,od_measured
387.71546388888885,M4,0.3311235576134312,od_measured
387.882275,M4,0.3360971252529303,od_measured
388.04912222222225,M4,0.3282439124408109,od_measured
388.2159583333334,M4,0.33670990028619857,od_measured
388.38280277777784,M4,0.3286847621999015,od_measured
388.5496527777778,M4,0.3351988807262518,od_measured
388.71650833333337,M4,0.33304063291831487,od_measured
388.88335,M4,0.3256110432579251,od_measured
389.05020833333333,M4,0.3281728858668902,od_measured
389.21704444444447,M4,0.3290145286836684,od_measured
389.38388055555555,M4,0.3312170734819621,od_measured
389.55070555555557,M4,0.33371985343711824,od_measured
389.71758055555557,M4,0.3390477969994713,od_measured
389.8844555555555,M4,0.3432289407003663,od_measured
390.0512805555556,M4,0.3473067247570957,od_measured
390.21812500000004,M4,0.3453207430227682,od_measured
390.38496388888893,M4,0.3451238675100716,od_measured
390.5518083333333,M4,0.3447276555407696,od_measured
390.7186388888889,M4,0.347227974552017,od_measured
390.88548055555555,M4,0.3478555152487376,od_measured
391.0522916666667,M4,0.34521246149078505,od_measured
391.2191194444445,M4,0.34701633337586807,od_measured
391.3859416666666,M4,0.34788012468782464,od_measured
391.55276388888893,M4,0.34488515595092695,od_measured
391.7196222222222,M4,0.3461746905590899,od_measured
391.88645555555553,M4,0.3491795030716225,od_measured
392.0532638888889,M4,0.36105601837504775,od_measured
392.2200916666667,M4,0.36434630038099053,od_measured
392.3869305555556,M4,0.35700530470131425,od_measured
392.55375555555554,M4,0.35035091237216753,od_measured
392.7205694444445,M4,0.351148258198589,od_measured
392.8873944444445,M4,0.3468046921997192,od_measured
393.05424444444446,M4,0.3448605465118399,od_measured
393.22106111111117,M4,0.3498070437683431,od_measured
393.3879083333333,M4,0.35247962885320006,od_measured
393.55472777777777,M4,0.3484953606650017,od_measured
393.72156944444447,M4,0.34363253550139444,od_measured
393.88840833333336,M4,0.3444741783181726,od_measured
394.05525,M4,0.34227163351987894,od_measured
394.2220722222222,M4,0.33814709152888417,od_measured
394.3889,M4,0.3360700548699345,od_measured
394.55575277777774,M4,0.34049975390560905,od_measured
394.72257777777776,M4,0.3348198953643107,od_measured
394.88942777777777,M4,0.3362644694387224,od_measured
395.05625833333335,M4,0.33702982299433065,od_measured
395.22312222222223,M4,0.3376549027471425,od_measured
395.38995555555556,M4,0.3400764715533113,od_measured
395.5568222222222,M4,0.3417129992526021,od_measured
395.72364444444446,M4,0.3474248500647137,od_measured
395.890475,M4,0.3453207430227683,od_measured
396.05733611111106,M4,0.3412183495269518,od_measured
396.22417222222225,M4,0.3396433454253786,od_measured
396.39098333333334,M4,0.3386884991887999,od_measured
396.5578277777778,M4,0.33731283154383207,od_measured
396.72465555555556,M4,0.33647118872705395,od_measured
396.8914833333334,M4,0.33161574639517283,od_measured
397.0583277777778,M4,0.3318962940007655,od_measured
397.2251749999999,M4,0.333308875804364,od_measured
397.39198611111107,M4,0.3339880963231675,od_measured
397.5588305555556,M4,0.33118262026724027,od_measured
397.7256805555556,M4,0.33353528264396515,od_measured
397.89248888888886,M4,0.32833284722095624,od_measured
398.05932222222225,M4,0.3294328891481488,od_measured
398.22616111111114,M4,0.3282393313524253,od_measured
398.39300000000003,M4,0.33125152669668406,od_measured
398.55983055555555,M4,0.33137949577993686,od_measured
398.7266638888889,M4,0.3285764806679184,od_measured
398.8934694444444,M4,0.33032375084310106,od_measured
399.06032777777784,M4,0.3351176695772644,od_measured
399.22717500000005,M4,0.334970012942742,od_measured
399.3940083333334,M4,0.33134258162130625,od_measured
399.5608694444444,M4,0.3349232550084765,od_measured
399.72773611111114,M4,0.3331095393477587,od_measured
399.89457500000003,M4,0.3362423209435441,od_measured
400.06140277777774,M4,0.33398809632316745,od_measured
400.2282388888889,M4,0.32664710064349123,od_measured
400.3950444444444,M4,0.3250770184297354,od_measured
400.5619027777778,M4,0.3259555754051442,od_measured
400.72874722222224,M4,0.32123302404433335,od_measured
400.8955833333333,M4,0.3228990830705287,od_measured
